sitzung_id,sitzung_name,sitzung_date,sitzung_gremium,dokument_id,dokument_titel,dokument_kategorie,eDokument_id,eDokument_filename,version_nr,_filename
b8756d0c62234311bea9799da8b6729b,84. KR Sitzung,2012-12-11,KR,ec2e261f471f4afe9e457b506dea16ba,"84. KR-Protokoll vom 11.12.2012, Nachmittag",Protokoll,ec2e261f471f4afe9e457b506dea16ba-332,"84. KR-Protokoll vom 11.12.2012, Nachmittag",1,2012-12-11-ec2e261f471f4afe9e457b506dea16ba-332.pdf
162446ff79a24ac8a7f55306994249d6,87. KR Sitzung,2012-12-17,KR,05c1746c19644cdbb67912c687c0d1a9,"87. KR-Protokoll vom 17.12.2012, Nachmittag",Protokoll,05c1746c19644cdbb67912c687c0d1a9-332,"87. KR-Protokoll vom 17.12.2012, Nachmittag",1,2012-12-17-05c1746c19644cdbb67912c687c0d1a9-332.pdf
b7b907512454446a8a004b2eab9f360b,86. KR Sitzung,2012-12-17,KR,cc7734fd756340aa9ee7632d3c75f623,"86. KR-Protokoll vom 17.12.2012, Vormittag",Protokoll,cc7734fd756340aa9ee7632d3c75f623-332,"86. KR-Protokoll vom 17.12.2012, Vormittag",1,2012-12-17-cc7734fd756340aa9ee7632d3c75f623-332.pdf
c346cd296ec54ee193bc2fe0617fe3aa,88. KR Sitzung,2013-01-14,KR,d47a280e1e704445ba0db16a80b53ce6,88. KR-Protokoll vom 14.01.2013,Protokoll,d47a280e1e704445ba0db16a80b53ce6-332,88. KR-Protokoll vom 14.01.2013,1,2013-01-14-d47a280e1e704445ba0db16a80b53ce6-332.pdf
38645a2c369441bf8f235468b8ba520c,89. KR Sitzung,2013-01-21,KR,fa8d419d270c47439fe7e652c2dead67,89. KR-Protokoll vom 21.01.2013,Protokoll,fa8d419d270c47439fe7e652c2dead67-332,89. KR-Protokoll vom 21.01.2013,1,2013-01-21-fa8d419d270c47439fe7e652c2dead67-332.pdf
5c555aa99eec4a109332932a519ee952,91. KR Sitzung,2013-01-28,KR,ad2e821333104f3eae45b1ab7b0ce4a1,"91. KR-Protokoll vom 28.01.2013, Nachmittag",Protokoll,ad2e821333104f3eae45b1ab7b0ce4a1-332,"91. KR-Protokoll vom 28.01.2013, Nachmittag",1,2013-01-28-ad2e821333104f3eae45b1ab7b0ce4a1-332.pdf
639d5a8235a94f5499c267f6a7136700,90. KR Sitzung,2013-01-28,KR,63c1a4baf12942c8938c0e4cd7eda80a,"90. KR-Protokoll vom 28.01.2013, Vormittag",Protokoll,63c1a4baf12942c8938c0e4cd7eda80a-332,"90. KR-Protokoll vom 28.01.2013, Vormittag",1,2013-01-28-63c1a4baf12942c8938c0e4cd7eda80a-332.pdf
f925917681044ab4ba1102510adb586e,92. KR Sitzung,2013-02-04,KR,506659a32779471e9421a57407038106,92. KR-Protokoll vom 04.02.2013,Protokoll,506659a32779471e9421a57407038106-332,92. KR-Protokoll vom 04.02.2013,1,2013-02-04-506659a32779471e9421a57407038106-332.pdf
4b03e3f21ed7419384cc8983a3ee10a2,93. KR Sitzung,2013-02-18,KR,17e7c66e8ce2494088fe2eeea694fda6,93. KR-Protokoll vom 18.02.2013,Protokoll,17e7c66e8ce2494088fe2eeea694fda6-332,93. KR-Protokoll vom 18.02.2013,1,2013-02-18-17e7c66e8ce2494088fe2eeea694fda6-332.pdf
d9acb1a42b0a4e9c85a8b887a3f6a070,94. KR Sitzung,2013-02-25,KR,1aa8c4692d0e44a3a97ff049f563d087,"94. KR-Protokoll vom 25.02.2013, Vormittag",Protokoll,1aa8c4692d0e44a3a97ff049f563d087-332,"94. KR-Protokoll vom 25.02.2013, Vormittag",1,2013-02-25-1aa8c4692d0e44a3a97ff049f563d087-332.pdf
66d7d610dece46c48059e45247a27ddd,95. KR Sitzung,2013-02-25,KR,906a8220d6c244bca79b5a5dd53cca07,"95. KR-Protokoll vom 25.02.2013, Nachmittag",Protokoll,906a8220d6c244bca79b5a5dd53cca07-332,"95. KR-Protokoll vom 25.02.2013, Nachmittag",1,2013-02-25-906a8220d6c244bca79b5a5dd53cca07-332.pdf
5ffba37035f1487fbf889a3f26c7ae9c,96. KR Sitzung,2013-03-04,KR,f8eb39e561f34dc9879c597da6f6f115,96. KR-Protokoll vom 04.03.2013,Protokoll,f8eb39e561f34dc9879c597da6f6f115-332,96. KR-Protokoll vom 04.03.2013,2,2013-03-04-f8eb39e561f34dc9879c597da6f6f115-332.pdf
04112710fecc4a85ba211bc40a48de87,97. KR Sitzung,2013-03-11,KR,1a1e34fed6bb4d4d9b31b3539be199b7,97. KR-Protokoll vom 11.03.2013,Protokoll,1a1e34fed6bb4d4d9b31b3539be199b7-332,97. KR-Protokoll vom 11.03.2013,1,2013-03-11-1a1e34fed6bb4d4d9b31b3539be199b7-332.pdf
0ccb08a8e40d498a938af538bbbe9c25,98. KR Sitzung,2013-03-18,KR,63c2d9ae1cf04cdb8107c230f221d4a9,98. KR-Protokoll vom 18.03.2013,Protokoll,63c2d9ae1cf04cdb8107c230f221d4a9-332,98. KR-Protokoll vom 18.03.2013,1,2013-03-18-63c2d9ae1cf04cdb8107c230f221d4a9-332.pdf
f04d0416ad224fc3b161a56dcb88ab1f,99. KR Sitzung,2013-03-25,KR,b529128073f9465697f6c0432e290ea2,"99. KR-Protokoll vom 25.03.2013, Vormittag",Protokoll,b529128073f9465697f6c0432e290ea2-332,"99. KR-Protokoll vom 25.03.2013, Vormittag",1,2013-03-25-b529128073f9465697f6c0432e290ea2-332.pdf
5ebfcaadad0942d99e93cc7779d9cb49,100. KR Sitzung,2013-03-25,KR,e4935b2c315e4e7798cb4a05cf23b436,"100. KR-Protokoll vom 25.03.2013, Nachmittag",Protokoll,e4935b2c315e4e7798cb4a05cf23b436-332,"100. KR-Protokoll vom 25.03.2013, Nachmittag",1,2013-03-25-e4935b2c315e4e7798cb4a05cf23b436-332.pdf
9ebec7d3027f4d5b8bd768a23be20106,101. KR Sitzung,2013-04-08,KR,2c854758c37d4f3b857e3f94f2a847bb,101. KR-Protokoll vom 08.04.2013,Protokoll,2c854758c37d4f3b857e3f94f2a847bb-332,101. KR-Protokoll vom 08.04.2013,1,2013-04-08-2c854758c37d4f3b857e3f94f2a847bb-332.pdf
ce807a472c534244995648dc2aa2dbe0,102. KR Sitzung,2013-04-15,KR,8fdc09364f5c40daa6ec957fec9e24d2,102. KR-Protokoll vom 15.04.2013,Protokoll,8fdc09364f5c40daa6ec957fec9e24d2-332,102. KR-Protokoll vom 15.04.2013,1,2013-04-15-8fdc09364f5c40daa6ec957fec9e24d2-332.pdf
943f5ac50087415a8d3fd7afaf6ecb33,103. KR Sitzung,2013-04-22,KR,b892238b3cfe4d98be2c1a9fc257f32e,103. KR-Protokoll vom 22.04.2013,Protokoll,b892238b3cfe4d98be2c1a9fc257f32e-332,103. KR-Protokoll vom 22.04.2013,1,2013-04-22-b892238b3cfe4d98be2c1a9fc257f32e-332.pdf
8ca87a026c5546968a373a3912b36ff2,104. KR Sitzung,2013-04-29,KR,307169cb4585404a94c89927edda30ef,104. KR-Protokoll vom 29.04.2013,Protokoll,307169cb4585404a94c89927edda30ef-332,104. KR-Protokoll vom 29.04.2013,1,2013-04-29-307169cb4585404a94c89927edda30ef-332.pdf
1317acd9620d4cb69ed0e735ae7f008a,105. KR Sitzung,2013-05-06,KR,1f7c81fe601c4a07bb60e32a17e6e6d2,105. KR-Protokoll vom 06.05.2013,Protokoll,1f7c81fe601c4a07bb60e32a17e6e6d2-332,105. KR-Protokoll vom 06.05.2013,1,2013-05-06-1f7c81fe601c4a07bb60e32a17e6e6d2-332.pdf
6c9d12c594fd41a2b9b7917a96c11ecf,106. KR Sitzung,2013-05-13,KR,a1a85603c17d41bc80e80aaab761d600,106. KR-Protokoll vom 13.05.2013,Protokoll,a1a85603c17d41bc80e80aaab761d600-332,106. KR-Protokoll vom 13.05.2013,1,2013-05-13-a1a85603c17d41bc80e80aaab761d600-332.pdf
4034dc20f4ed43dc934d5e69e42cd3cd,107. KR Sitzung,2013-05-27,KR,2500f6865c2342079a4305cc43379df9,107. KR-Protokoll vom 27.05.2013,Protokoll,2500f6865c2342079a4305cc43379df9-332,107. KR-Protokoll vom 27.05.2013,1,2013-05-27-2500f6865c2342079a4305cc43379df9-332.pdf
bf5ce62b78374970b2892913f37b0c5f,108. KR Sitzung,2013-06-03,KR,3565be61614b4f44932dfdcfe9bb4589,108. KR-Protokoll vom 03.06.2013,Protokoll,3565be61614b4f44932dfdcfe9bb4589-332,108. KR-Protokoll vom 03.06.2013,1,2013-06-03-3565be61614b4f44932dfdcfe9bb4589-332.pdf
bc3f9ccd2e6e488bb7dfe252bbe458a6,109. KR Sitzung,2013-06-10,KR,efedb00169214129838fcadee9b14984,109. KR-Protokoll vom 10.06.2013,Protokoll,efedb00169214129838fcadee9b14984-332,109. KR-Protokoll vom 10.06.2013,1,2013-06-10-efedb00169214129838fcadee9b14984-332.pdf
5771faa068e54bd485764df84fde5861,110. KR Sitzung,2013-06-17,KR,3aa8be5804464f3c84fcc6051599d66c,110. KR-Protokoll vom 17.06.2013,Protokoll,3aa8be5804464f3c84fcc6051599d66c-332,110. KR-Protokoll vom 17.06.2013,1,2013-06-17-3aa8be5804464f3c84fcc6051599d66c-332.pdf
8e656097c4ab4dbe89aa3d832a22e520,111. KR Sitzung,2013-06-24,KR,e11a050c179640e8bf4e9e6ff0511dde,"111. KR-Protokoll vom 24.06.2013, Vormittag",Protokoll,e11a050c179640e8bf4e9e6ff0511dde-332,"111. KR-Protokoll vom 24.06.2013, Vormittag",1,2013-06-24-e11a050c179640e8bf4e9e6ff0511dde-332.pdf
a08f7d3a2ea342cdb3d53008156fd9d9,112. KR Sitzung,2013-06-24,KR,4e47aac53c8b49e3a315f21c514a865b,"112. KR-Protokoll vom 24.06.2013, Nachmittag",Protokoll,4e47aac53c8b49e3a315f21c514a865b-332,"112. KR-Protokoll vom 24.06.2013, Nachmittag",1,2013-06-24-4e47aac53c8b49e3a315f21c514a865b-332.pdf
8a619500c9bd42ea886ff7d3db997bc4,113. KR Sitzung,2013-07-01,KR,73fa88fe97c44bc4af3ea3c45ecdf904,113. KR-Protokoll vom 01.07.2013,Protokoll,73fa88fe97c44bc4af3ea3c45ecdf904-332,113. KR-Protokoll vom 01.07.2013,1,2013-07-01-73fa88fe97c44bc4af3ea3c45ecdf904-332.pdf
d1bd3e527f574e228b843f54c856eb90,114. KR Sitzung,2013-07-08,KR,1c5da773bd144d04883a62c1c52ab13e,"114. KR-Protokoll vom 08.07.2013, Vormittag",Protokoll,1c5da773bd144d04883a62c1c52ab13e-332,"114. KR-Protokoll vom 08.07.2013, Vormittag",1,2013-07-08-1c5da773bd144d04883a62c1c52ab13e-332.pdf
0902f9d9e0e84a3ebeeaceff6f09dcdb,115. KR Sitzung,2013-07-08,KR,7adc1c2f19d74d338e6f4db22311acf1,"115. KR-Protokoll vom 08.07.2013, Nachmittag",Protokoll,7adc1c2f19d74d338e6f4db22311acf1-332,"115. KR-Protokoll vom 08.07.2013, Nachmittag",1,2013-07-08-7adc1c2f19d74d338e6f4db22311acf1-332.pdf
376c292f443b42b0bc3ba4017894e1b9,116. KR Sitzung,2013-08-19,KR,799dc094eb944478ad017e1c192fc12c,116. KR-Protokoll vom 19.08.2013,Protokoll,799dc094eb944478ad017e1c192fc12c-332,116. KR-Protokoll vom 19.08.2013,1,2013-08-19-799dc094eb944478ad017e1c192fc12c-332.pdf
4579830cca2b4c629b7ece9421fa0e94,118. KR Sitzung,2013-08-26,KR,51843d5431494d96843ba10be5747351,"118. KR-Protokoll vom 26.08.2013, Nachmittag",Protokoll,51843d5431494d96843ba10be5747351-332,"118. KR-Protokoll vom 26.08.2013, Nachmittag",1,2013-08-26-51843d5431494d96843ba10be5747351-332.pdf
912f11a0dee643379b74d098ce6e8ef3,117. KR Sitzung,2013-08-26,KR,2d684fc589e647cca683e866c526a815,"117. KR-Protokoll vom 26.08.2013, Vormittag",Protokoll,2d684fc589e647cca683e866c526a815-332,"117. KR-Protokoll vom 26.08.2013, Vormittag",1,2013-08-26-2d684fc589e647cca683e866c526a815-332.pdf
74259c8655f74ea1b6382a6a154dd0ed,119. KR Sitzung,2013-09-02,KR,902aeed88a11438fbdda2e1aa87d48e5,119. KR-Protokoll vom 02.09.2013,Protokoll,902aeed88a11438fbdda2e1aa87d48e5-332,119. KR-Protokoll vom 02.09.2013,1,2013-09-02-902aeed88a11438fbdda2e1aa87d48e5-332.pdf
7ab575a08c9e46eca9e5aba27fb8d4d0,120. KR Sitzung,2013-09-09,KR,e5c7698e32234b00945bd284337931c6,120. KR-Protokoll vom 09.09.2013,Protokoll,e5c7698e32234b00945bd284337931c6-332,120. KR-Protokoll vom 09.09.2013,1,2013-09-09-e5c7698e32234b00945bd284337931c6-332.pdf
90932fbea04446ee8ae381ee56dd6d69,121. KR Sitzung,2013-09-16,KR,1f44aebcf08f45cdbd50ba017c37374c,121. KR-Protokoll vom 16.09.2013,Protokoll,1f44aebcf08f45cdbd50ba017c37374c-332,121. KR-Protokoll vom 16.09.2013,1,2013-09-16-1f44aebcf08f45cdbd50ba017c37374c-332.pdf
9659a0f1f4044bad9dc6f567313b6e62,122. KR Sitzung,2013-09-23,KR,f9d39f354c644a9ba0310ca78f11cfd4,122. KR-Protokoll vom 23.09.2013,Protokoll,f9d39f354c644a9ba0310ca78f11cfd4-332,122. KR-Protokoll vom 23.09.2013,1,2013-09-23-f9d39f354c644a9ba0310ca78f11cfd4-332.pdf
3736ae96fe5f40c08b41e218784e2f0e,123. KR Sitzung,2013-09-30,KR,d40780e3599045d4ac81b7c8db5ff15d,"123. KR-Protokoll vom 30.09.2013, Vormittag",Protokoll,d40780e3599045d4ac81b7c8db5ff15d-332,"123. KR-Protokoll vom 30.09.2013, Vormittag",1,2013-09-30-d40780e3599045d4ac81b7c8db5ff15d-332.pdf
21a76eab50c94f4d9068b32977ea179c,124. KR Sitzung,2013-09-30,KR,4e8cab7436154545bc438fb30d1955b9,"124. KR-Protokoll vom 30.09.2013, Nachmittag",Protokoll,4e8cab7436154545bc438fb30d1955b9-332,"124. KR-Protokoll vom 30.09.2013, Nachmittag",1,2013-09-30-4e8cab7436154545bc438fb30d1955b9-332.pdf
09f9c4929cfc421ab18b6d194239a00c,125. KR Sitzung,2013-10-21,KR,447746bf1aec4ade9c9874b7546bbe15,125. KR-Protokoll vom 21.10.2013,Protokoll,447746bf1aec4ade9c9874b7546bbe15-332,125. KR-Protokoll vom 21.10.2013,1,2013-10-21-447746bf1aec4ade9c9874b7546bbe15-332.pdf
11044894fcd64966a47a242b3a14ed5a,127. KR Sitzung,2013-10-28,KR,ce06483b40fc47c2ada277f856ac00c3,"127. KR-Protokoll vom 28.10.2013, Nachmittag",Protokoll,ce06483b40fc47c2ada277f856ac00c3-332,"127. KR-Protokoll vom 28.10.2013, Nachmittag",1,2013-10-28-ce06483b40fc47c2ada277f856ac00c3-332.pdf
11d8d0a9ff8a4bd98bab269afcf60b83,126. KR Sitzung,2013-10-28,KR,f189c720f5be4626a94c88e9ac80d5cf,"126. KR-Protokoll vom 28.10.2013, Vormittag",Protokoll,f189c720f5be4626a94c88e9ac80d5cf-332,"126. KR-Protokoll vom 28.10.2013, Vormittag",1,2013-10-28-f189c720f5be4626a94c88e9ac80d5cf-332.pdf
93e99a1fdfcb48e19c5b9bd5f28d49a3,128. KR Sitzung,2013-11-04,KR,27c443ac0ab74c41a2447dffe01845e3,128. KR-Protokoll vom 04.11.2013,Protokoll,27c443ac0ab74c41a2447dffe01845e3-332,128. KR-Protokoll vom 04.11.2013,1,2013-11-04-27c443ac0ab74c41a2447dffe01845e3-332.pdf
bbda2bd7db5b40a881d379437da6eb1a,129. KR Sitzung,2013-11-11,KR,eb79986fe3404e29989c606a81339840,129. KR-Protokoll vom 11.11.2013,Protokoll,eb79986fe3404e29989c606a81339840-332,129. KR-Protokoll vom 11.11.2013,1,2013-11-11-eb79986fe3404e29989c606a81339840-332.pdf
d7915943e7bb49758dc6c98bb8bb376a,130. KR Sitzung,2013-11-18,KR,627519103f534b6c8215a2870df95c48,130. KR-Protokoll vom 18.11.2013,Protokoll,627519103f534b6c8215a2870df95c48-332,130. KR-Protokoll vom 18.11.2013,1,2013-11-18-627519103f534b6c8215a2870df95c48-332.pdf
f0b9b06508ee4e78a62ec6d7b811b0ed,131. KR Sitzung,2013-11-25,KR,351dfca7417244c1af8c894b8128b737,"131. KR-Protokoll vom 25.11.2013, Vormittag",Protokoll,351dfca7417244c1af8c894b8128b737-332,"131. KR-Protokoll vom 25.11.2013, Vormittag",1,2013-11-25-351dfca7417244c1af8c894b8128b737-332.pdf
697ed870453547eab793c9c585d3c0b0,132. KR Sitzung,2013-11-25,KR,41c0ab9b6a9548d9a09c50a08c8ddbe1,"132. KR-Protokoll vom 25.11.2013, Nachmittag",Protokoll,41c0ab9b6a9548d9a09c50a08c8ddbe1-332,"132. KR-Protokoll vom 25.11.2013, Nachmittag",1,2013-11-25-41c0ab9b6a9548d9a09c50a08c8ddbe1-332.pdf
f7c40d6c444343c2a5fd909fb3db0e52,133. KR Sitzung,2013-12-02,KR,9b648a1b50fa453d9380efb38e49efdf,133. KR-Protokoll vom 02.12.2013,Protokoll,9b648a1b50fa453d9380efb38e49efdf-332,133. KR-Protokoll vom 02.12.2013,1,2013-12-02-9b648a1b50fa453d9380efb38e49efdf-332.pdf
106b00fb22e34577a0b416e36d2b4106,135. KR Sitzung,2013-12-09,KR,f6a26fe9061e4630bf119f6721f9ab0a,"135. KR-Protokoll vom 09.12.2013, Nachmittag",Protokoll,f6a26fe9061e4630bf119f6721f9ab0a-332,"135. KR-Protokoll vom 09.12.2013, Nachmittag",1,2013-12-09-f6a26fe9061e4630bf119f6721f9ab0a-332.pdf
c6463972479d408c9669462ff9a8acf7,134. KR Sitzung,2013-12-09,KR,424a492137b44f0ba74c4800f1f6e21f,134. KR-Protokoll vom 09.12.2013,Protokoll,424a492137b44f0ba74c4800f1f6e21f-332,134. KR-Protokoll vom 09.12.2013,1,2013-12-09-424a492137b44f0ba74c4800f1f6e21f-332.pdf
a785e23819db478b86ae6f337c0b5c9e,136. KR Sitzung,2013-12-10,KR,ebc85e7d307a4ca69054e457a9f51ec9,"136. KR-Protokoll vom 10.12.2013, Nachmittag",Protokoll,ebc85e7d307a4ca69054e457a9f51ec9-332,"136. KR-Protokoll vom 10.12.2013, Nachmittag",1,2013-12-10-ebc85e7d307a4ca69054e457a9f51ec9-332.pdf
bcd42575330749139fabb51258f4ee5b,137. KR Sitzung,2013-12-10,KR,cae22ad6edba442e8c1b71e5cc0540e8,"137. KR-Protokoll vom 10.12.2013, Abend",Protokoll,cae22ad6edba442e8c1b71e5cc0540e8-332,"137. KR-Protokoll vom 10.12.2013, Abend",1,2013-12-10-cae22ad6edba442e8c1b71e5cc0540e8-332.pdf
88a5da395ac74f90ae2f529050838fd1,138. KR Sitzung,2013-12-16,KR,b8e4ab292eef445995f68ab9d78ab8d7,"138. KR-Protokoll vom 16.12.2013, Vormittag",Protokoll,b8e4ab292eef445995f68ab9d78ab8d7-332,"138. KR-Protokoll vom 16.12.2013, Vormittag",1,2013-12-16-b8e4ab292eef445995f68ab9d78ab8d7-332.pdf
c2f4f316126f4285a9f57a1a0063dcfb,139. KR Sitzung,2013-12-16,KR,f6d25bf40fca4a1a8ef03d6430f95f81,"139. KR-Protokoll vom 16.12.2013, Nachmittag",Protokoll,f6d25bf40fca4a1a8ef03d6430f95f81-332,"139. KR-Protokoll vom 16.12.2013, Nachmittag",1,2013-12-16-f6d25bf40fca4a1a8ef03d6430f95f81-332.pdf
49884cc731c7487ba8ebb6a291f45000,140. KR Sitzung,2014-01-13,KR,b0833538875d4b99a836d0cedbf04b56,140. KR-Protokoll vom 13.01.2014,Protokoll,b0833538875d4b99a836d0cedbf04b56-332,140. KR-Protokoll vom 13.01.2014,1,2014-01-13-b0833538875d4b99a836d0cedbf04b56-332.pdf
e641b7ed285c4c23826296b15fc98b01,141. KR Sitzung,2014-01-20,KR,ab647b2b441d4bc894be7d63cb1efbd8,141. KR-Protokoll vom 20.01.2014,Protokoll,ab647b2b441d4bc894be7d63cb1efbd8-332,141. KR-Protokoll vom 20.01.2014,1,2014-01-20-ab647b2b441d4bc894be7d63cb1efbd8-332.pdf
7bd1e3e704da46f0b931b69257423e2a,142. KR Sitzung,2014-01-27,KR,9b179b97f9374f1dbbebb3bc7c9e22cb,"142. KR-Protokoll vom 27.01.2014, Vormittag",Protokoll,9b179b97f9374f1dbbebb3bc7c9e22cb-332,"142. KR-Protokoll vom 27.01.2014, Vormittag",1,2014-01-27-9b179b97f9374f1dbbebb3bc7c9e22cb-332.pdf
601f0a98637f448e87346ade7af5cfc7,143. KR Sitzung,2014-01-27,KR,cf734988438b4e20be3dd483e22b2d70,143. KR-Protokoll vom 27.01.2014,Protokoll,cf734988438b4e20be3dd483e22b2d70-332,143. KR-Protokoll vom 27.01.2014,1,2014-01-27-cf734988438b4e20be3dd483e22b2d70-332.pdf
6e8faa8998df4ac389d068115a99d489,144. KR Sitzung,2014-02-03,KR,e599ef5f98ec4bbb8e78888b275288aa,144. KR-Protokoll vom 03.02.2014,Protokoll,e599ef5f98ec4bbb8e78888b275288aa-332,144. KR-Protokoll vom 03.02.2014,1,2014-02-03-e599ef5f98ec4bbb8e78888b275288aa-332.pdf
04e14ebfe7f948a6b3e1e1e95b5e20ca,145. KR Sitzung,2014-02-10,KR,93b4a79fdcea415da59dcf7ce16f670d,145. KR-Protokoll vom 10.02.2014,Protokoll,93b4a79fdcea415da59dcf7ce16f670d-332,145. KR-Protokoll vom 10.02.2014,1,2014-02-10-93b4a79fdcea415da59dcf7ce16f670d-332.pdf
5bca312656084456aa552e7d17e2a6a1,146. KR Sitzung,2014-02-24,KR,dc56115c1f424a22b58bff48ca05b985,"146. KR-Protokoll vom 24.02.2014, Vormittag",Protokoll,dc56115c1f424a22b58bff48ca05b985-332,"146. KR-Protokoll vom 24.02.2014, Vormittag",1,2014-02-24-dc56115c1f424a22b58bff48ca05b985-332.pdf
52258406e4ed48268f63c370dd0682de,147. KR Sitzung,2014-02-24,KR,a902e57c7978445588780854f79352ca,"147. KR-Protokoll vom 24.02.2014, Nachmittag",Protokoll,a902e57c7978445588780854f79352ca-332,"147. KR-Protokoll vom 24.02.2014, Nachmittag",1,2014-02-24-a902e57c7978445588780854f79352ca-332.pdf
484dc4c90ec4431eb6cc41edb938e136,148. KR Sitzung,2014-03-03,KR,592fbed96d754e5481cde0e5fa443c68,148. KR-Protokoll vom 03.03.2014,Protokoll,592fbed96d754e5481cde0e5fa443c68-332,148. KR-Protokoll vom 03.03.2014,1,2014-03-03-592fbed96d754e5481cde0e5fa443c68-332.pdf
bb1b02a3862a4e57b6a1c96d57d3e9ad,149. KR Sitzung,2014-03-10,KR,0c0e8536927f49deb724ef1f7693a963,"149. KR-Protokoll vom 10.03.2014, Vormittag",Protokoll,0c0e8536927f49deb724ef1f7693a963-332,"149. KR-Protokoll vom 10.03.2014, Vormittag",1,2014-03-10-0c0e8536927f49deb724ef1f7693a963-332.pdf
2a3cdea3b5e840ba966bccc6ec2505fd,150. KR Sitzung,2014-03-10,KR,5c799cf45d6e45b2ac73109673b01e1e,"150. KR-Protokoll vom 10.03.2014, Nachmittag",Protokoll,5c799cf45d6e45b2ac73109673b01e1e-332,"150. KR-Protokoll vom 10.03.2014, Nachmittag",1,2014-03-10-5c799cf45d6e45b2ac73109673b01e1e-332.pdf
0b273867343e4c6f80f66f0cc9653ca9,152. KR Sitzung,2014-03-11,KR,deff5195173f4509aec2a04e1ed7f350,"152. KR-Protokoll vom 11.03.2014, Abend",Protokoll,deff5195173f4509aec2a04e1ed7f350-332,"152. KR-Protokoll vom 11.03.2014, Abend",1,2014-03-11-deff5195173f4509aec2a04e1ed7f350-332.pdf
9ede9cc8466d42c1ace3bde9dc4f8b6e,151. KR Sitzung,2014-03-11,KR,327a933dd38c4d2fa4134591f3bdb1bf,"151. KR-Protokoll vom 11.03.2014, Nachmittag",Protokoll,327a933dd38c4d2fa4134591f3bdb1bf-332,"151. KR-Protokoll vom 11.03.2014, Nachmittag",1,2014-03-11-327a933dd38c4d2fa4134591f3bdb1bf-332.pdf
48f210bfaeb2432dbfc98517b88f0b47,153. KR Sitzung,2014-03-13,KR,2d603d090dd44c6190c0cce2002a79c7,"153. KR-Protokoll vom 13.03.2014, Vormittag",Protokoll,2d603d090dd44c6190c0cce2002a79c7-332,"153. KR-Protokoll vom 13.03.2014, Vormittag",1,2014-03-13-2d603d090dd44c6190c0cce2002a79c7-332.pdf
e54f4cf445f145b497bcb8a04ad07131,154. KR Sitzung,2014-03-13,KR,fd1d7e6e8fb645c69d0efe0de29e34fd,"154. KR-Protokoll vom 13.03.2014, Nachmittag",Protokoll,fd1d7e6e8fb645c69d0efe0de29e34fd-332,"154. KR-Protokoll vom 13.03.2014, Nachmittag",1,2014-03-13-fd1d7e6e8fb645c69d0efe0de29e34fd-332.pdf
1f9081bf96474754974cd634b5315869,156. KR Sitzung,2014-03-14,KR,f97152f457084565999b01362fc70e9d,"156. KR-Protokoll vom 14.03.2014, Nachmittag",Protokoll,f97152f457084565999b01362fc70e9d-332,"156. KR-Protokoll vom 14.03.2014, Nachmittag",1,2014-03-14-f97152f457084565999b01362fc70e9d-332.pdf
46ee35997d374d71a6241100c66dac05,155. KR Sitzung,2014-03-14,KR,e4ccd996c7cd48d7977bbaa6bdc62d73,"155. KR-Protokoll vom 14.03.2014, Vormittag",Protokoll,e4ccd996c7cd48d7977bbaa6bdc62d73-332,"155. KR-Protokoll vom 14.03.2014, Vormittag",1,2014-03-14-e4ccd996c7cd48d7977bbaa6bdc62d73-332.pdf
0bf281b66ca64fa0b2af89f7750af721,157. KR Sitzung,2014-03-17,KR,e897526714c641e299c1255eb7e46cf0,157. KR-Protokoll vom 17.03.2014,Protokoll,e897526714c641e299c1255eb7e46cf0-332,157. KR-Protokoll vom 17.03.2014,1,2014-03-17-e897526714c641e299c1255eb7e46cf0-332.pdf
5cfaef0d46054d51989e8d80c48d15f8,158. KR Sitzung,2014-03-18,KR,dc7c1b0e370f49c59e872b8e2538bb5d,"158. KR-Protokoll vom 18.03.2014, Nachmittag",Protokoll,dc7c1b0e370f49c59e872b8e2538bb5d-332,"158. KR-Protokoll vom 18.03.2014, Nachmittag",1,2014-03-18-dc7c1b0e370f49c59e872b8e2538bb5d-332.pdf
4073831686194d8d98668167ba1a491a,159. KR Sitzung,2014-03-24,KR,a980765adf814d1b936e66adfe1a0826,"159. KR-Protokoll vom 24.03.2014, Vormittag",Protokoll,a980765adf814d1b936e66adfe1a0826-332,"159. KR-Protokoll vom 24.03.2014, Vormittag",1,2014-03-24-a980765adf814d1b936e66adfe1a0826-332.pdf
85825f4bc8f44264b858e73969d3a12c,161. KR Sitzung,2014-03-31,KR,e1d01f7580b6499a8554cf8149e44452,"161. KR-Protokoll vom 31.03.2014, Nachmittag",Protokoll,e1d01f7580b6499a8554cf8149e44452-332,"161. KR-Protokoll vom 31.03.2014, Nachmittag",1,2014-03-31-e1d01f7580b6499a8554cf8149e44452-332.pdf
a95b9d01e66e41b4a833ab7db208f395,160. KR Sitzung,2014-03-31,KR,ea5259afd9154f58a39cf960ef981380,"160. KR-Protokoll vom 31.03.2014, Vormittag",Protokoll,ea5259afd9154f58a39cf960ef981380-332,"160. KR-Protokoll vom 31.03.2014, Vormittag",1,2014-03-31-ea5259afd9154f58a39cf960ef981380-332.pdf
